-DOCSTART- -X- O O
safety	I-SKILL
systems	I-SKILL
,	O
Electrical	B-SKILL
Power	B-SKILL
Monitoring	I-SKILL
Systems	I-SKILL
(	I-SKILL
EPMS	I-SKILL
)	I-SKILL
,	O
Branch	B-SKILL
Circuit	I-SKILL
Monitoring	I-SKILL
(	I-SKILL
BCM	I-SKILL
)	I-SKILL
,	O
Building	B-SKILL
Automation	I-SKILL
Systems	I-SKILL
(	I-SKILL
BAS	I-SKILL
)	I-SKILL
,	O
and	O
Battery	B-SKILL
Monitoring	I-SKILL
Systems	I-SKILL
(	I-SKILL
BMS	I-SKILL
)	I-SKILL
At	O
least	O
Five	B-EXPERIENCE
years	I-EXPERIENCE
Management	B-SKILL
experience	O
,	O
leading	B-SKILL
and	O
motivating	B-SKILL
a	O
diverse	O
,	O
technical	B-SKILL
and	I-SKILL
high	I-SKILL
performing	I-SKILL
team	I-SKILL
.	O
Experience	O
managing	B-SKILL
operating	I-SKILL
costs	I-SKILL
and	O
financial	B-SKILL
budgets	I-SKILL
year	O
on	O
year	O
.	O
Preferred	O
Skills	O
and	O
Experience	O
:	O
Bachelors	B-DIPLOMA
Degree	O
or	O
Technical	B-DIPLOMA
College	I-DIPLOMA
certification	I-DIPLOMA
in	O
mechanical	B-DIPLOMA_MAJOR
or	O
electrical	B-DIPLOMA_MAJOR
engineering	I-DIPLOMA_MAJOR
and/or	O
services	B-DIPLOMA_MAJOR
Experience	O
working	O
on	O
large	O
scale	O
CE	B-SKILL
projects	O
Sound	B-SKILL
knowledge	O
of	O
IT	B-SKILL
infrastructure	I-SKILL
in	O
a	O
critical	O
operating	O
facility	O
Background	O
Check	O
Requirements	O
:	O
Ability	O
to	O
meet	O
Microsoft	O
,	O
customer	O
and/or	O
government	O
security	O
screening	O
requirements	O
are	O
required	O
for	O
this	O
role	O
.	O
These	O
requirements	O
include	O
,	O
but	O
are	O
not	O
limited	O
to	O
the	O
following	O
specialized	O
security	O
screenings	O
:	O
Microsoft	O
Cloud	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
background	O
check	O
upon	O
hire	O
/	O
transfer	O
and	O
every	O
two	O
years	O
thereafte	O
-DOCSTART- -X- O O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
applied	B-SKILL
knowledge	I-SKILL
of	O
software	B-SKILL
development	I-SKILL
1	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
Python	B-SKILL
,	O
Spark	B-SKILL
,	O
Scala	B-SKILL
and	O
SQL	B-SKILL
.	O
Experience	O
with	O
source	O
control	O
management	O
tool	O
(	O
GIT	B-SKILL
,	O
Jira	B-SKILL
,	O
Docker	B-SKILL
etc	O
)	O
Bachelors	B-DIPLOMA
degree	O
Preferred	O
Tech	B-SKILL
and	O
Prof	B-SKILL
Experience	O
Experience	O
developing	O
within	O
Kubernetes	O
on	O
the	O
Cloud	O
Basic	O
experience	O
with	O
Elastic	B-SKILL
Search	I-SKILL
,	O
Kibana	B-SKILL
,	O
Kafka	B-SKILL
Experience	O
with	O
Apache	B-SKILL
Ignite	I-SKILL
,	O
Bazel	B-SKILL
,	O
DB2	B-SKILL
Consistent	O
track	O
record	O
in	O
implementing	O
via	O
agile	B-SKILL
methodologies	I-SKILL
Bachelors	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Engineering	B-DIPLOMA_MAJOR
or	O
other	O
relevant	O
field	O
.	O
CIODEM19	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
1	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
development	B-SKILL
experience	O
on	O
Java	B-SKILL
stack	I-SKILL
AppConnect	B-SKILL
/	O
API	B-SKILL
's	O
experience	O
is	O
added	O
advantage	O
.	O
Compute	B-SKILL
,	O
Network	B-SKILL
and	O
Storage	B-SKILL
Monitoring	I-SKILL
Tools	I-SKILL
(	O
Ex	O
:	O
Netcool	B-SKILL
)	O
Application	B-SKILL
Performance	I-SKILL
Tools	I-SKILL
(	O
IBM	B-SKILL
APM	I-SKILL
)	O
Cloud	B-SKILL
operations	I-SKILL
and	O
Automation	B-SKILL
Tools	I-SKILL
(	O
VmWare	B-SKILL
,	O
ICAM	B-SKILL
,	O
...	O
)	O
Proven	O
Record	O
of	O
developing	O
enterprise	O
class	O
products	O
and	O
applications	O
.	O
Preferred	O
Tech	B-SKILL
and	O
Prof	B-SKILL
Experience	O
None	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
:	O
Strong	O
engineering	B-SKILL
fundamentals	I-SKILL
with	O
a	O
desire	O
to	O
learn	O
more	O
A	O
drive	O
for	O
technical	O
excellence	O
and	O
quality	O
Strong	O
customer	B-SKILL
focus	I-SKILL
with	O
a	O
passion	O
for	O
delivering	O
delightful	O
experiences	O
Excellent	O
team	O
-	O
oriented	O
collaboration	B-SKILL
skills	O
Experience	O
owning	O
and	O
developing	O
features	O
end	O
-	O
to	O
-	O
end	O
3	B-EXPERIENCE
+	I-EXPERIENCE
yrs	I-EXPERIENCE
of	O
relevant	O
experience	O
in	O
the	O
high	B-SKILL
-	I-SKILL
tech	I-SKILL
industry	I-SKILL
Experience	O
writing	O
object	O
-	O
oriented	O
native	O
-	O
code	O
C++	B-SKILL
.	O
Bachelors	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
equivalent	O
-DOCSTART- -X- O O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
of	O
d	B-SKILL
ev	I-SKILL
elopment	I-SKILL
experience	O
Solid	O
communication	B-SKILL
skills	O
-	O
ability	O
to	O
be	O
both	O
a	O
strong	O
writer	B-SKILL
as	O
well	O
as	O
a	O
dynamic	B-SKILL
public	I-SKILL
speaker	I-SKILL
Passion	O
for	O
helping	O
developers	O
connect	O
people	O
and	O
communities	O
through	O
the	O
cloud	O
A	O
self	O
-	O
starter	O
that	O
can	O
manage	O
and	O
prioritize	O
initiatives	O
that	O
will	O
make	O
our	O
developers	O
and	O
platform	O
the	O
most	O
successful	O
The	O
role	O
is	O
based	O
in	O
Redmond	O
,	O
but	O
travel	O
will	O
be	O
heavy	O
for	O
where	O
Reactors	O
are	O
located	O
Previous	O
experience	O
as	O
a	O
developer	B-SKILL
advocate	I-SKILL
,	O
developer	B-SKILL
evangelist	O
,	O
or	O
customer	B-SKILL
-	I-SKILL
facing	I-SKILL
developer	I-SKILL
-	I-SKILL
focused	I-SKILL
role	O
Proven	O
experience	O
working	O
with	O
3rd	O
party	O
communities	O
,	O
influencers	B-SKILL
,	O
social	B-SKILL
media	I-SKILL
and	O
blogging	B-SKILL
required	O
-DOCSTART- -X- O O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
managing	B-SKILL
a	I-SKILL
networking	I-SKILL
-	O
related	O
software	B-SKILL
engineering	I-SKILL
team	O
Knowledge	O
of	O
networking	O
and	O
distributed	O
systems	O
Experience	O
in	O
network	B-SKILL
-	I-SKILL
wide	I-SKILL
analytics	I-SKILL
/	I-SKILL
design	I-SKILL
tools	O
and/or	O
control	B-SKILL
systems	I-SKILL
(	O
SDN	B-SKILL
)	O
for	O
large	O
-	O
scale	O
networks	O
BS	B-DIPLOMA
or	I-DIPLOMA
MS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Engineering	O
,	O
or	O
a	O
related	O
technical	O
discipline	O
or	O
equivalent	O
experience	O
Experience	O
recruiting	B-SKILL
and	O
managing	B-SKILL
technical	O
teams	O
,	O
including	O
performance	B-SKILL
management	I-SKILL
and	O
managing	B-SKILL
engineers	O
Knowledge	O
of	O
networking	B-SKILL
fundamentals	I-SKILL
Communications	B-SKILL
experience	O
-DOCSTART- -X- O O
6	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
financial	B-SKILL
analysis	I-SKILL
experience	O
in	O
a	O
similar	O
supply	B-SKILL
chain	I-SKILL
,	O
including	O
significant	O
/	O
deep	O
financial	B-SKILL
analysis	I-SKILL
in	O
this	O
space	O
.	O
Bachelors	B-DIPLOMA
degree	O
in	O
Finance	B-DIPLOMA_MAJOR
,	O
Accounting	B-DIPLOMA_MAJOR
,	O
Economics	B-DIPLOMA_MAJOR
,	O
Business	B-DIPLOMA_MAJOR
Administration	I-DIPLOMA_MAJOR
,	O
Math	B-DIPLOMA_MAJOR
,	O
or	O
similar	O
discipline	O
,	O
MBA	B-DIPLOMA
preferred	O
Ability	O
to	O
effectively	O
manage	B-SKILL
multiple	I-SKILL
projects	I-SKILL
,	O
have	O
excellent	B-SKILL
attention	I-SKILL
to	I-SKILL
detail	I-SKILL
,	O
and	O
work	O
effectively	O
under	O
deadlines	O
.	O
Familiarity	O
with	O
MS	B-SKILL
Finance	I-SKILL
Tools	O
and	O
processes	O
a	O
definite	O
plus	O
.	O
Strong	O
conceptual	B-SKILL
understanding	I-SKILL
and	O
ability	O
to	O
articulate	O
application	O
of	O
financial	O
principles	O
to	O
this	O
business	O
space	O
Ability	O
to	O
think	B-SKILL
strategically	I-SKILL
and	O
communicate	B-SKILL
effectively	I-SKILL
with	O
all	O
levels	O
of	O
management	O
Must	O
be	O
extremely	O
collaborative	B-SKILL
and	O
comfortable	O
dealing	O
with	O
ambiguity	O
,	O
influencing	B-SKILL
across	O
multiple	O
complex	O
organizations	O
,	O
creating	O
effective	O
internal	O
business	O
partnerships	O
Demonstrated	O
ability	O
to	O
effectively	O
translate	O
financial	B-SKILL
analysis	I-SKILL
and	O
insights	O
into	O
meaningful	O
and	O
actionable	O
business	O
communications	B-SKILL
and	O
recommendations	B-SKILL
Outstanding	O
written	B-SKILL
&	I-SKILL
verbal	I-SKILL
communication	I-SKILL
skills	O
and	O
experience	O
presenting	B-SKILL
to	O
executives	O
Ability	O
to	O
independently	O
lead	B-SKILL
teams	O
and	O
execute	O
on	O
functional	O
responsibilities	O
with	O
minimal	O
guidance	O
and	O
oversight	O
-DOCSTART- -X- O O
10	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
managing	B-SKILL
a	O
networking	B-SKILL
or	O
distributed	B-SKILL
engineering	I-SKILL
team	O
Knowledge	O
of	O
networking	B-SKILL
and	O
distributed	O
systems	O
Experience	O
in	O
network	B-SKILL
-	I-SKILL
wide	I-SKILL
analytics	I-SKILL
/	I-SKILL
design	I-SKILL
tools	O
and/or	O
control	B-SKILL
systems	I-SKILL
(	B-SKILL
SDN	I-SKILL
)	O
for	O
large	B-SKILL
-	I-SKILL
scale	I-SKILL
networks	I-SKILL
BS	B-DIPLOMA
or	I-DIPLOMA
MS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Engineering	B-DIPLOMA_MAJOR
,	O
or	O
a	O
related	O
technical	O
discipline	O
or	O
equivalent	O
experience	O
Experience	O
recruiting	B-SKILL
and	O
managing	B-SKILL
technical	I-SKILL
teams	I-SKILL
,	O
including	O
performance	B-SKILL
management	I-SKILL
and	O
managing	B-SKILL
engineers	I-SKILL
Knowledge	O
of	O
networking	B-SKILL
fundamentals	I-SKILL
Interpersonal	B-SKILL
and	O
communications	B-SKILL
experience	O
-DOCSTART- -X- O O
Degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
related	O
field	O
Experience	O
with	O
one	O
or	O
more	O
core	O
security	O
concepts	O
:	O
Linux	B-SKILL
/	I-SKILL
Android	I-SKILL
OS	I-SKILL
and	O
platform	B-SKILL
security	I-SKILL
experience	O
Application	O
security	O
concepts	O
Operating	B-SKILL
systems	I-SKILL
security	O
concepts	O
Authentication	B-SKILL
,	O
authorization	B-SKILL
,	O
and	O
identity	B-SKILL
systems	I-SKILL
Secure	B-SKILL
coding	I-SKILL
practices	I-SKILL
Network	B-SKILL
and	O
web	B-SKILL
security	I-SKILL
protocols	I-SKILL
such	O
as	O
TLS	B-SKILL
,	O
IPSec	B-SKILL
etc	O
.	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILL
experience	O
designing	B-SKILL
,	O
implementing	B-SKILL
,	O
verifying	B-SKILL
,	O
and/or	O
reviewing	B-SKILL
security	I-SKILL
-	O
related	O
items	O
Experience	O
in	O
security	B-SKILL
focused	I-SKILL
design	I-SKILL
,	O
development	B-SKILL
,	O
and/or	O
architecture	B-SKILL
Experience	O
analyzing	B-SKILL
and	O
auditing	B-SKILL
Android	I-SKILL
and	I-SKILL
application	I-SKILL
code	I-SKILL
(	O
Java	B-SKILL
,	O
JavaScript	B-SKILL
,	O
C	B-SKILL
/	I-SKILL
C++	I-SKILL
,	O
etc	O
.	O
)	O
Experience	O
scripting	B-SKILL
and	O
coding	B-SKILL
to	O
implement	O
and/or	O
verify	O
security	O
solutions	O
PREFERRED	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILL
security	O
experience	O
Masters	B-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
science	I-DIPLOMA_MAJOR
or	O
related	O
field	O
Technical	B-SKILL
security	I-SKILL
conference	I-SKILL
presentations	O
,	O
publications	B-SKILL
,	O
or	O
other	O
indicators	O
of	O
recognized	O
security	O
expertise	O
3	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILL
security	O
code	B-SKILL
review	I-SKILL
experience	O
Experience	O
in	O
security	B-SKILL
engineering	I-SKILL
solutions	O
across	O
the	O
device	O
and	O
services	O
technology	O
stack	O
Experience	O
articulating	B-SKILL
and	O
advocating	B-SKILL
for	O
technical	B-SKILL
security	I-SKILL
solutions	I-SKILL
across	O
functional	O
domains	O
Experience	O
with	O
applied	B-SKILL
cryptography	I-SKILL
Experience	O
with	O
device	B-SKILL
security	I-SKILL
concepts	I-SKILL
,	O
including	O
:	O
secure	B-SKILL
boot	I-SKILL
,	O
virtualization	B-SKILL
,	O
Experience	O
with	O
key	B-SKILL
management	I-SKILL
systems	I-SKILL
and	O
concepts	O
Experience	O
with	O
ARM	B-SKILL
-	I-SKILL
based	I-SKILL
embedded	I-SKILL
systems	I-SKILL
Experience	O
coding	B-SKILL
in	O
Python	B-SKILL
,	O
C	B-SKILL
/	I-SKILL
C++	I-SKILL
,	O
Java	B-SKILL
,	O
JavaScript	B-SKILL
,	O
or	O
shell	B-SKILL
scripting	I-SKILL
languages	O
Experience	O
with	O
browser	B-SKILL
security	I-SKILL
concepts	I-SKILL
and	O
controls	B-SKILL
Experience	O
with	O
PHP	B-SKILL
,	O
HACK	B-SKILL
,	O
HHVM	B-SKILL
,	O
and	O
WWW	B-SKILL
backend	I-SKILL
-DOCSTART- -X- O O
Deep	O
domain	O
expertise	O
of	O
cloud	B-SKILL
infrastructure	I-SKILL
solutions	O
(	O
i.e.	O
Windows	B-SKILL
and	O
Linux	B-SKILL
IaaS	B-SKILL
,	O
SAP	B-SKILL
,	O
BCDR	B-SKILL
,	O
Security	B-SKILL
,	O
Management	B-SKILL
,	O
Storage	B-SKILL
,	O
Networking	B-SKILL
,	O
OSS	B-SKILL
,	O
containers	B-SKILL
and	O
Infra	B-SKILL
as	O
a	O
code	O
technologies	O
)	O
,	O
breadth	O
of	O
technical	O
experience	O
,	O
and	O
technical	O
aptitude	O
to	O
learn	O
and	O
adjust	O
to	O
new	O
technologies	O
and	O
cloud	B-SKILL
trends	I-SKILL
required	O
Experience	O
and	O
understanding	O
of	O
large	O
scale	O
infrastructure	O
deployments	O
in	O
enterprise	O
-	O
wide	O
environments	O
required	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
success	O
in	O
consultative	B-SKILL
/	O
complex	B-SKILL
technical	I-SKILL
sales	I-SKILL
and	O
deployment	B-SKILL
projects	I-SKILL
(	O
where	O
necessary	O
,	O
managing	O
various	O
stakeholder	O
relationships	O
to	O
get	O
consensus	O
on	O
solution	O
/	O
projects	O
)	O
required	O
Proven	O
track	O
record	O
of	O
building	O
deep	O
technical	O
relationships	O
with	O
senior	O
IT	O
executives	B-SKILL
and	O
growing	B-SKILL
data	I-SKILL
services	I-SKILL
in	O
large	O
or	O
highly	O
strategic	O
accounts	O
Acknowledged	O
for	O
driving	O
decisions	O
collaboratively	O
,	O
resolving	B-SKILL
conflicts	I-SKILL
and	O
ensuring	O
follow	O
through	O
with	O
exceptional	O
verbal	O
and	O
written	B-SKILL
communication	I-SKILL
skills	O
Presentation	B-SKILL
skills	O
with	O
a	O
high	O
degree	O
of	O
comfort	O
with	O
both	O
large	O
and	O
small	O
audiences	O
(	O
Senior	B-SKILL
Executives	I-SKILL
,	O
IT	B-SKILL
management	I-SKILL
and	O
developers	B-SKILL
)	O
Technical	O
Degree	O
:	O
min	O
of	O
Bachelor	B-DIPLOMA
of	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
adjacent	O
fields	O
preferred	O
Prior	O
work	O
experience	O
in	O
a	O
Consulting	B-SKILL
/	I-SKILL
Architecture	I-SKILL
position	O
within	O
a	O
software	O
and/or	O
services	O
company	O
such	O
as	O
SalesForce	B-SKILL
,	O
Amazon	B-SKILL
,	O
VMware	B-SKILL
,	O
Google	B-SKILL
,	O
IBM	B-SKILL
,	O
Avanade	B-SKILL
,	O
T	B-SKILL
-	I-SKILL
Systems	I-SKILL
,	O
Wipro	B-SKILL
,	O
CSC	B-SKILL
,	O
HP	B-SKILL
,	O
Infosys	B-SKILL
,	O
ServiceNow	B-SKILL
,	O
Dell	B-SKILL
,	O
TCS	B-SKILL
,	O
Rackspace	B-SKILL
,	O
Softlayer	B-SKILL
desired	O
Travel	O
required	O
:	O
0	O
-	O
30	O
%	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
or	O
Masters	B-DIPLOMA
degree	O
in	O
Electrical	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
/	O
Computer	B-DIPLOMA_MAJOR
Networks	I-DIPLOMA_MAJOR
.	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
work	O
experience	O
in	O
Switch	B-SKILL
Board	I-SKILL
bring	O
-	O
up	O
,	O
validation	B-SKILL
,	O
and	O
characterization	B-SKILL
.	O
Experience	O
in	O
hardware	B-SKILL
/	I-SKILL
firmware	I-SKILL
testing	I-SKILL
and	O
diagnostics	B-SKILL
methodologies	I-SKILL
.	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
programming	O
or	O
scripting	B-SKILL
experience	O
.	O
PREFERRED	O
Experience	O
in	O
validation	B-SKILL
of	O
SerDes	B-SKILL
technologies	I-SKILL
(	O
testing	B-SKILL
components	I-SKILL
of	O
high	B-SKILL
speed	I-SKILL
transceiver	I-SKILL
blocks	I-SKILL
)	O
.	O
Experience	O
in	O
electrical	B-SKILL
testing	I-SKILL
of	O
low	O
level	O
interfaces	O
like	O
I2C	B-SKILL
/	I-SKILL
MDIO	I-SKILL
/	I-SKILL
PCIe	I-SKILL
interfaces	O
.	O
Familiar	O
with	O
hardware	B-SKILL
architecture	I-SKILL
from	O
major	O
network	B-SKILL
equipment	I-SKILL
company	O
.	O
Familiarity	O
with	O
FPGA	B-SKILL
design	O
flow	O
.	O
Knowledge	O
of	O
Linux	B-SKILL
or	O
other	O
embedded	O
environments	O
.	O
Programming	B-SKILL
experience	I-SKILL
in	O
test	B-SKILL
/	I-SKILL
measurement	I-SKILL
and	O
data	B-SKILL
analysis	I-SKILL
automation	I-SKILL
in	O
Python	B-SKILL
.	O
Experience	O
with	O
failure	B-SKILL
-	I-SKILL
mode	I-SKILL
analysis	I-SKILL
,	O
understanding	B-SKILL
and	O
predicting	B-SKILL
fundamental	I-SKILL
or	O
critical	B-SKILL
potential	I-SKILL
failure	I-SKILL
modes	I-SKILL
in	O
networking	B-SKILL
systems	I-SKILL
at	O
platform	O
level	O
.	O
Experience	O
working	O
with	O
networking	O
merchant	O
silicon	B-SKILL
suppliers	I-SKILL
,	O
optical	B-SKILL
components	I-SKILL
and	O
hardware	B-SKILL
design	I-SKILL
.	O
Highly	O
detail	O
oriented	O
,	O
and	O
possesses	O
communication	B-SKILL
and	O
documentation	B-SKILL
skills	O
.	O
Ability	O
to	O
work	O
in	O
cross	O
-	O
functional	O
environments	O
.	O
-DOCSTART- -X- O O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILL
experience	O
working	O
on	O
commercial	B-SKILL
software	I-SKILL
application	O
or	O
services	O
3	B-EXPERIENCE
years	I-EXPERIENCE
of	O
management	B-SKILL
experience	O
Undergraduate	B-DIPLOMA
or	O
Graduate	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
related	O
Engineering	O
discipline	O
Working	O
experience	O
in	O
online	B-SKILL
services	I-SKILL
/	I-SKILL
large	I-SKILL
scale	I-SKILL
systems	I-SKILL
is	O
a	O
plus	O
Working	O
knowledge	O
of	O
a	O
modern	O
programming	O
language	O
,	O
C	B-SKILL
#	I-SKILL
preferred	O
,	O
but	O
C	B-SKILL
/	O
C++/Java	B-SKILL
acceptable	O
.	O
Track	O
record	O
of	O
delivering	O
innovation	O
and	O
results	O
,	O
leadership	O
and	O
collaboration	O
Ability	O
to	O
meet	O
Microsoft	O
,	O
customer	O
and/or	O
government	O
security	O
screening	O
requirements	O
are	O
required	O
for	O
this	O
role	O
.	O
These	O
requirements	O
include	O
,	O
but	O
are	O
not	O
limited	O
to	O
the	O
following	O
specialized	O
security	O
screenings	O
:	O
Microsoft	O
Cloud	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
Background	O
Check	O
every	O
two	O
years	O
.	O
#	O
identityjobs	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Computer	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
or	O
equivalent	O
combination	O
of	O
education	O
.	O
Experience	O
coding	O
in	O
C	B-SKILL
and/or	O
C++	B-SKILL
for	O
embedded	O
system	O
development	O
.	O
Experience	O
using	O
hardware	B-SKILL
schematics	I-SKILL
for	O
code	B-SKILL
development	I-SKILL
and/or	O
debug	B-SKILL
.	O
Communication	B-SKILL
,	O
troubleshooting	B-SKILL
,	O
and	O
analytical	B-SKILL
experience	O
.	O
PREFERRED	O
Familiar	O
with	O
Linux	B-SKILL
kernel	B-SKILL
,	O
IPC	B-SKILL
,	O
and	O
device	B-SKILL
driver	I-SKILL
model	O
.	O
Working	O
experience	O
with	O
scripting	O
languages	O
like	O
Python	B-SKILL
/	I-SKILL
Perl	I-SKILL
.	O
Familiar	O
with	O
various	O
hardware	O
elements	O
of	O
latest	O
data	B-SKILL
center	I-SKILL
environment	O
.	O
Familiar	O
with	O
micro	B-SKILL
-	I-SKILL
controller	I-SKILL
software	I-SKILL
stack	I-SKILL
.	O
-DOCSTART- -X- O O
Ruby	O
/	O
HTML	O
/	O
Java	O
Excellent	O
presentation	O
and	O
documentation	O
skills	O
(	O
using	O
MS	O
Word	O
,	O
MS	O
PowerPoint	O
)	O
Swagger	O
Rising	O
junior	O
with	O
a	O
Computer	O
Science	O
or	O
Data	O
Science	O
major	O
Preferred	O
Tech	O
and	O
Prof	O
Experience	O
Apache	O
Spark	O
,	O
Flink	O
,	O
Sqoop	O
,	O
Oozie	O
,	O
Kafka	O
IBM	O
DB2	O
,	O
DB2WOC	O
,	O
Cloud	O
Object	O
Storage	O
Linus	O
Shell	O
Scripting	O
Python	O
/	O
Scala	O
Rising	O
senior	O
with	O
a	O
Computer	O
Science	O
,	O
Data	O
Science	O
or	O
similar	O
major	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
software	B-SKILL
engineering	I-SKILL
work	O
experience	O
,	O
including	O
hands	O
-	O
on	O
technical	O
management	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
coding	O
in	O
one	O
of	O
the	O
following	O
languages	O
:	O
C++	B-SKILL
,	O
Java	B-SKILL
,	O
and/or	O
PHP	B-SKILL
Demonstrated	O
ability	O
to	O
recruit	B-SKILL
and	O
manage	B-SKILL
technical	I-SKILL
teams	I-SKILL
,	O
including	O
performance	B-SKILL
management	I-SKILL
BA	B-DIPLOMA
/	I-DIPLOMA
BS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
(	O
In	O
lieu	O
of	O
degree	O
,	O
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
relevant	B-SKILL
work	I-SKILL
experience	I-SKILL
)	O
-DOCSTART- -X- O O
3+plus	B-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
cloud	B-SKILL
application	I-SKILL
development	I-SKILL
,	O
such	O
as	O
JavaScript	B-SKILL
/	O
Node.js	B-SKILL
web	O
applications	O
,	O
REST	B-SKILL
services	I-SKILL
,	O
HTML	B-SKILL
,	O
CSS	B-SKILL
,	O
and	O
Java	B-SKILL
/	O
J2EE	B-SKILL
Preferred	O
